,37-39,37-39,37-39,37-53,37-53,37-53,39-53,39-53,39-53
direction,PD,PE,PN,PD,PE,PN,PD,PE,PN
timestamp,,,,,,,,,
0 days 00:00:02.080033,-2.0750806033611298,3.0025232434272766,-7.991379473824054,-0.6036012300423215,1.543770587870053,-7.757071873971394,1.4714793733188083,-1.4587526555572239,0.23430759985265984
0 days 00:00:02.100004,-2.075078099966049,3.003066301345825,-7.9913961864076555,-0.6036542568887984,1.5440461742026466,-7.7569718318326135,1.4714238430772508,-1.4590201271431789,0.2344243545750422
0 days 00:00:02.100017,-2.0752321034669876,3.0031900703907013,-7.991436272277497,-0.6037072837352753,1.54432176053524,-7.756871789693832,1.4715248197317123,-1.4588683098554613,0.23456448258366436
0 days 00:00:02.100066,-2.075386106967926,3.0033138394355774,-7.991476358147338,-0.6038060188293457,1.5446480984489122,-7.75670666495959,1.4715800881385803,-1.458665740986665,0.23476969318774837
0 days 00:00:02.120017,-2.07623054087162,3.0036249458789825,-7.991592380334623,-0.6045951843261719,1.5451617737611136,-7.75661747654279,1.4716353565454483,-1.458463172117869,0.23497490379183242
0 days 00:00:02.120031,-2.0771876871585846,3.003976285457611,-7.991676692850888,-0.6054970622062683,1.545715682208538,-7.756496578454971,1.4716906249523163,-1.458260603249073,0.23518011439591643
0 days 00:00:02.160033,-2.078382208943367,3.0045589208602905,-7.99185293004848,-0.6063989400863647,1.5462695906559627,-7.756375680367151,1.4719832688570023,-1.4582893302043278,0.2354772496813287
0 days 00:00:02.160035,-2.0791150331497192,3.005033999681473,-7.99196348292753,-0.606839120388031,1.54671594252189,-7.756189097960789,1.4722759127616882,-1.4583180571595828,0.23577438496674094
0 days 00:00:02.199966,-2.079907074570656,3.0054773092269897,-7.992077714996412,-0.6072793006896973,1.5471622943878174,-7.756002515554428,1.4726277738809586,-1.4583150148391724,0.23607519944198424
0 days 00:00:02.199993,-2.0806991159915924,3.0059206187725067,-7.992191947065294,-0.6076285413333349,1.547641145331519,-7.755753097789628,1.4730705746582575,-1.4582794734409876,0.2364388492756656
0 days 00:00:02.200040,-2.081580266356468,3.006340801715851,-7.992318923119456,-0.6079777819769723,1.5481199962752206,-7.7555036800248285,1.473602484379496,-1.4582208054406303,0.23681524309462734
0 days 00:00:02.240001,-2.0827093720436096,3.006823718547821,-7.992432905361056,-0.6085749779428755,1.5486615811075484,-7.755241268447468,1.474134394100734,-1.4581621374402727,0.2371916369135891
0 days 00:00:02.240062,-2.083489845196406,3.0072781642278037,-7.992330676565568,-0.6091721739087785,1.549203165939876,-7.754978856870107,1.4743176712876276,-1.4580749982879277,0.23735181969546137
0 days 00:00:02.279991,-2.084846039613088,3.007866183916728,-7.992169558381041,-0.6103450911385673,1.5498783247811454,-7.754657555903707,1.4745009484745206,-1.4579878591355824,0.23751200247733364
0 days 00:00:02.279997,-2.0850530862808228,3.0081802308559418,-7.992047183215618,-0.6103688606194086,1.5502795108727048,-7.754374997956412,1.474684225661414,-1.4579007199832374,0.2376721852592059
0 days 00:00:02.299968,-2.085168495774269,3.008466422557831,-7.991880955640227,-0.6103926301002502,1.550680696964264,-7.754092440009117,1.4747758656740189,-1.457785725593567,0.23778851563110945
0 days 00:00:02.299977,-2.0852839052677155,3.00875261425972,-7.991714728064835,-0.6104890150683266,1.5509884378739767,-7.753901279398373,1.4747948901993888,-1.4577641763857432,0.2378134486664619
0 days 00:00:02.300033,-2.0854658385117846,3.008947054545085,-7.991608412160228,-0.610585400036403,1.5512961787836892,-7.753710118787629,1.4748804384753817,-1.4576508757613955,0.23789829337259844
0 days 00:00:02.320012,-2.085978547732035,3.009270389874776,-7.991583516200383,-0.6110125609806605,1.5517328147377287,-7.753600378121648,1.474965986751375,-1.4575375751370474,0.237983138078735
0 days 00:00:02.320028,-2.0864045917987823,3.0096073150634766,-7.991564580705017,-0.6113530567714147,1.5521830405507768,-7.753496597920146,1.4750515350273676,-1.4574242745126997,0.23806798278487154
0 days 00:00:02.360005,-2.0870396345853806,3.0101255774497986,-7.9915127088315785,-0.6116935525621687,1.5526332663638251,-7.753392817718642,1.4753460820232118,-1.4574923110859734,0.2381198911129364
0 days 00:00:02.360006,-2.0874182283878326,3.010549396276474,-7.991417325567454,-0.6117775993687766,1.5529890486172269,-7.753245526126453,1.475640629019056,-1.4575603476592471,0.23817179944100128
0 days 00:00:02.399975,-2.087851956486702,3.010947048664093,-7.99132987530902,-0.6118616461753845,1.5533448308706284,-7.753098234534264,1.4759903103113174,-1.4576022177934647,0.23823164077475673
0 days 00:00:02.400038,-2.0882856845855713,3.011344701051712,-7.9912424250505865,-0.6121124497481754,1.5536033979484014,-7.753024820770536,1.476173234837396,-1.4577413031033106,0.23821760428005037
0 days 00:00:02.400047,-2.0887881219387054,3.011726498603821,-7.991164606297389,-0.6123632533209664,1.5538619650261742,-7.752951407006809,1.476424868617739,-1.4578645335776466,0.23821319929058
0 days 00:00:02.439987,-2.0895080864429474,3.0121512413024902,-7.991067594848573,-0.612831584044865,1.554163477250508,-7.752858800547464,1.4766765023980823,-1.4579877640519823,0.23820879430110964
0 days 00:00:02.440040,-2.0899466574192047,3.0126302242279053,-7.990714940009639,-0.6132999147687641,1.5544649894748415,-7.752766194088118,1.4766467426504408,-1.4581652347530638,0.23794874592152024
0 days 00:00:02.480006,-2.09043487906456,3.0130962133407593,-7.990336297545581,-0.6138178961617604,1.5547535078866142,-7.75264760000365,1.4766169829027995,-1.4583427054541451,0.23768869754193084
0 days 00:00:02.480067,-2.090838313102722,3.0133460760116577,-7.990139964967964,-0.6143358775547572,1.5550420262983868,-7.7525290059191825,1.476502435547965,-1.4583040497132709,0.23761095904878207
0 days 00:00:02.499990,-2.090946465730667,3.013512055079142,-7.98995150020346,-0.6145585775375364,1.5552466611067455,-7.752418279647826,1.4763878881931307,-1.4582653939723966,0.23753322055563333
0 days 00:00:02.500026,-2.091054618358612,3.0136780341466265,-7.989763035438954,-0.6145927906036375,1.555286427338918,-7.752293169498443,1.4764618277549746,-1.4583916068077085,0.23746986594051128
0 days 00:00:02.500041,-2.091187427441279,3.013837138811747,-7.989582437556237,-0.6146270036697385,1.5553261935710907,-7.75216805934906,1.4765604237715406,-1.4585109452406564,0.23741437820717698
0 days 00:00:02.519996,-2.0915231307347617,3.0140914519627886,-7.98944666236639,-0.6148641109466553,1.5554611682891846,-7.752087771892548,1.4766590197881062,-1.4586302836736043,0.23735889047384265
0 days 00:00:02.520004,-2.0918184220790863,3.014342248439789,-7.989328291732818,-0.6150608062744141,1.5555926263332367,-7.75202488899231,1.4767576158046722,-1.4587496221065521,0.23730340274050835
0 days 00:00:02.560018,-2.092256009578705,3.0150004625320435,-7.988756268285215,-0.6152575016021729,1.5557240843772888,-7.7519620060920715,1.476998507976532,-1.4592763781547546,0.23679426219314342
0 days 00:00:02.599963,-2.0926022430260978,3.0152621269226074,-7.988605077068011,-0.6154412031173706,1.555835098028183,-7.751888155937195,1.477161039908727,-1.4594270288944244,0.23671692113081616
0 days 00:00:02.600009,-2.0929484764734902,3.0155237913131714,-7.988453885850807,-0.61549254826137,1.5557362884283066,-7.751792558601925,1.4774559282121205,-1.4597875028848648,0.2366613272488827
0 days 00:00:02.600039,-2.0931958456834154,3.015726725260417,-7.988239036872983,-0.6154450291679019,1.5555787483851116,-7.751633303506034,1.4777508165155138,-1.4601479768753052,0.23660573336694918
0 days 00:00:02.640006,-2.0937118033568067,3.0161904891331988,-7.987691838294268,-0.615397510074434,1.5554212083419163,-7.751474048410143,1.4783142932823725,-1.4607692807912827,0.23621778988412453
0 days 00:00:02.640039,-2.093335449695587,3.016338884830475,-7.9873439078219235,-0.6153499909809657,1.5552636682987213,-7.751314793314252,1.4779854587146215,-1.4610752165317535,0.23602911450767092
0 days 00:00:02.680002,-2.0929597914218903,3.016491174697876,-7.98696140665561,-0.61530316727502,1.5551100224256516,-7.751120967524392,1.4776566241468703,-1.4613811522722244,0.23584043913121733
0 days 00:00:02.680065,-2.092947356402874,3.016565829515457,-7.986786999506876,-0.6152563435690743,1.554956376552582,-7.7509271417345325,1.4776910128337997,-1.4616094529628754,0.2358598577723439
0 days 00:00:02.700003,-2.092815652489662,3.016607105731964,-7.986635480541736,-0.6150902509689331,1.5547693520784378,-7.750756204128265,1.477725401520729,-1.4618377536535263,0.2358792764134705
0 days 00:00:02.700015,-2.0926839485764503,3.016648381948471,-7.986483961576596,-0.6149598757425945,1.5546581629249785,-7.750586287842856,1.4777240728338559,-1.4619902190234926,0.23589767373373938
0 days 00:00:02.700025,-2.092566192150116,3.016692916552226,-7.986391332000494,-0.6148434480031333,1.554550232158767,-7.7504752609464855,1.4777227441469827,-1.4621426843934588,0.2359160710540083
0 days 00:00:02.720011,-2.091925948858261,3.0167964299519854,-7.985969516448677,-0.6147270202636719,1.5544423013925552,-7.750364234050115,1.4771989285945892,-1.4623541285594304,0.23560528239856163
0 days 00:00:02.720033,-2.0918505986531573,3.0168528159459433,-7.985813802418609,-0.6146105925242107,1.5543343706263437,-7.750253207153745,1.4772400061289468,-1.4625184453195996,0.23556059526486528
0 days 00:00:02.759991,-2.092130492130915,3.0169833103815717,-7.985936084451775,-0.6148494084676108,1.5543005483018026,-7.750420176320606,1.4772810836633044,-1.4626827620797687,0.23551590813116893
0 days 00:00:02.760031,-2.092175006866455,3.0170376896858215,-7.9859467865899205,-0.614852845668793,1.5541906108458836,-7.750475565592448,1.4773221611976621,-1.4628470788399381,0.23547122099747256
0 days 00:00:02.800024,-2.0922278612852097,3.0170798897743225,-7.985865301918238,-0.6148562828699748,1.5540806733899646,-7.75053095486429,1.4773715784152348,-1.462999216384358,0.23533434705394835
0 days 00:00:02.800038,-2.0921795268853502,3.017100254694621,-7.985630911464493,-0.6147585312525432,1.553948900765843,-7.750433438354069,1.4774209956328073,-1.463151353928778,0.23519747311042416
0 days 00:00:02.800052,-2.092252165079117,3.017117659250895,-7.985529938091834,-0.6146607796351118,1.553817128141721,-7.750335921843846,1.477591385444005,-1.463300531109174,0.23519401624798772
0 days 00:00:02.840011,-2.092324803272883,3.01713506380717,-7.985428964719176,-0.614429831504822,1.5537517021099727,-7.750059425830841,1.4778949717680612,-1.463383361697197,0.2353695388883352
0 days 00:00:02.840060,-2.0922445356845856,3.0171315670013428,-7.985306692620118,-0.6140459775924685,1.553665374716123,-7.7497616310914355,1.478198558092117,-1.4634661922852197,0.23554506152868265
0 days 00:00:02.880027,-2.091579347848892,3.0173542499542236,-7.985003215881686,-0.6136621236801147,1.5535790473222733,-7.749463836352031,1.4779172241687775,-1.4637752026319504,0.235539379529655
0 days 00:00:02.880066,-2.091409958899021,3.0173732340335846,-7.9849763661623,-0.6132782697677612,1.5534927199284236,-7.749166041612625,1.47813168913126,-1.463880514105161,0.23581032454967502
0 days 00:00:02.900023,-2.0911101549863815,3.01740425825119,-7.984955397434533,-0.6127640008926392,1.5534184326728186,-7.748874127864838,1.4783461540937424,-1.4639858255783715,0.23608126956969502
0 days 00:00:02.900026,-2.090927802026272,3.017467588186264,-7.984922269359231,-0.612367182970047,1.5533764511346817,-7.748570054769516,1.4785606190562248,-1.4640911370515821,0.23635221458971503
0 days 00:00:02.900033,-2.090745449066162,3.017530918121338,-7.984889141283929,-0.6123064671243941,1.553516189966883,-7.748279009546552,1.478438981941768,-1.4640147281544547,0.236610131737377
0 days 00:00:02.920005,-2.09028759598732,3.0176727771759033,-7.984701710753143,-0.6122457512787411,1.5536559287990843,-7.747987964323589,1.4780418447085788,-1.464016848376819,0.23671374642955406
0 days 00:00:02.920063,-2.090082123875618,3.017790913581848,-7.984615655615926,-0.6121850354330882,1.5537956676312856,-7.747696919100625,1.4778970884425298,-1.4639952459505625,0.23691873651530065
0 days 00:00:02.960005,-2.089362472295761,3.0179831981658936,-7.984663114883006,-0.6116101401192802,1.5540095546415875,-7.747539388281958,1.477752332176481,-1.4639736435243063,0.23712372660104725
0 days 00:00:02.960040,-2.0887472555041313,3.0181086361408234,-7.984764734981582,-0.6110352448054723,1.5542234416518894,-7.747381857463291,1.477712010698659,-1.4638851944889342,0.23738287751828993
0 days 00:00:03.000017,-2.0870859771966934,3.0183483958244324,-7.985167954582721,-0.6094142879758564,1.5545516503708703,-7.747525926147189,1.477671689220837,-1.463796745453562,0.2376420284355326
0 days 00:00:03.000018,-2.0868042285243673,3.0184191564718885,-7.985188591837262,-0.609172860781352,1.5547108600536983,-7.747287412484487,1.477631367743015,-1.46370829641819,0.2379011793527753
0 days 00:00:03.000029,-2.0865224798520403,3.018489917119344,-7.9852092290918035,-0.6090802748998008,1.5549485733111699,-7.747098217407863,1.4774422049522398,-1.4635413438081741,0.23811101168394097
0 days 00:00:03.040026,-2.085954651236534,3.018563449382782,-7.98514034692198,-0.6089876890182497,1.5551862865686417,-7.746909022331238,1.4769669622182844,-1.4633771628141403,0.23823132459074264
0 days 00:00:03.040039,-2.0853849947452545,3.0185940861701965,-7.985118353739381,-0.6088932752609255,1.55538110435009,-7.7467667162418365,1.476491719484329,-1.4632129818201065,0.23835163749754432
0 days 00:00:03.080052,-2.0839661806821823,3.018506944179535,-7.984979268163443,-0.6087988615036015,1.5555759221315384,-7.746624410152435,1.475167319178581,-1.4629310220479965,0.23835485801100728
0 days 00:00:03.080058,-2.082655449708303,3.0184367895126343,-7.9847677033394575,-0.6088125308354699,1.5557877272367477,-7.746409624814987,1.473842918872833,-1.4626490622758865,0.2383580785244703
0 days 00:00:03.099963,-2.0817480633656187,3.0184043049812317,-7.984636784065515,-0.6088262001673383,1.555999532341957,-7.746194839477539,1.4729218631982801,-1.4624047726392746,0.2384419445879757
0 days 00:00:03.100030,-2.080840677022934,3.018371820449829,-7.984505864791572,-0.6088163455327353,1.556115952630838,-7.7460620899995165,1.4720243314901986,-1.4622558678189912,0.2384437747920553
0 days 00:00:03.120006,-2.0795384347438812,3.0182929635047913,-7.9842628529295325,-0.6090106169382732,1.5562565128008525,-7.746006588141124,1.470527817805608,-1.4620364507039387,0.2382562647884091
0 days 00:00:03.120033,-2.078725963830948,3.018241763114929,-7.984112263657153,-0.609204888343811,1.5563970729708672,-7.74595108628273,1.4695210754871368,-1.461844690144062,0.2381611773744226
0 days 00:00:03.159980,-2.07781258225441,3.0182886123657227,-7.984139773063362,-0.6092982490857441,1.5566356827815375,-7.746073683102925,1.4685143331686656,-1.4616529295841851,0.23806608996043602
0 days 00:00:03.160063,-2.077381931245327,3.018397569656372,-7.984330486971885,-0.6093916098276773,1.5568742925922079,-7.746196279923121,1.4679903214176497,-1.4615232770641644,0.23813420704876384
0 days 00:00:03.199959,-2.0768451243638992,3.0185698866844177,-7.984647801145911,-0.6093788146972654,1.557176262140274,-7.74644547700882,1.4674663096666338,-1.4613936245441437,0.23820232413709166
0 days 00:00:03.199992,-2.0763083174824715,3.0187422037124634,-7.9849651153199375,-0.6093890666961668,1.5574372985533307,-7.746874570846558,1.4669192507863047,-1.4613049051591327,0.23809054447337988
0 days 00:00:03.200010,-2.075887680053711,3.0188063979148865,-7.985239514149725,-0.6095154881477354,1.5575902121407645,-7.747260749340057,1.4663721919059756,-1.461216185774122,0.23797876480966812
0 days 00:00:03.240018,-2.075215205550194,3.0187894701957703,-7.985537171829492,-0.609641909599304,1.5577431257281984,-7.747646927833557,1.4655732959508898,-1.4610463444675719,0.23789024399593478
0 days 00:00:03.240032,-2.0744570791721344,3.018577516078949,-7.985660783946514,-0.6096826791763306,1.5577010129179274,-7.747859060764313,1.4647743999958038,-1.4608765031610216,0.23780172318220144
0 days 00:00:03.280009,-2.0732721239328384,3.018453598022461,-7.985502447932959,-0.6097234487533569,1.5576589001076562,-7.748071193695068,1.4635486751794815,-1.4607946979148048,0.2374312542378903
0 days 00:00:03.280041,-2.072156399488449,3.018471509218216,-7.9852184653282166,-0.6098334491252899,1.5577586165496282,-7.7481576800346375,1.4623229503631592,-1.4607128926685877,0.23706078529357916
0 days 00:00:03.299964,-2.0714221000671387,3.018498480319977,-7.985079034231603,-0.6099434494972229,1.5578583329916,-7.7482441663742065,1.4614786505699158,-1.4606401473283768,0.23683486785739669
0 days 00:00:03.300000,-2.0706878006458282,3.0185254514217377,-7.98493960313499,-0.609905902828489,1.5579736701079776,-7.748243336166654,1.4607818978173392,-1.4605517813137598,0.2366962669683355
0 days 00:00:03.300027,-2.0700328648090363,3.018459677696228,-7.984886548481882,-0.6098683561597551,1.5580890072243552,-7.7482425059591025,1.4601645086492812,-1.4603706704718726,0.23664404252277962
0 days 00:00:03.320033,-2.0694982409477234,3.0185852646827698,-7.984905734658241,-0.6099511214665003,1.5583957050527846,-7.748313916581018,1.459547119481223,-1.4601895596299852,0.23659181807722368
0 days 00:00:03.320056,-2.0688567012548447,3.018680512905121,-7.984841802157462,-0.6100338867732458,1.5587024028812138,-7.748385327202933,1.458822814481599,-1.459978110023907,0.23645647495452848
